                               Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial                          VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS 0  1  2  3  4  5  6  7  8  9 10 11 12
SOF  WCTL DYB  1 SAB  2 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  2 SAB  1 SAB  2 DYB  4 1 - - . 5 - -  1 -3 18  9  9 12 11  5 11  3  5 11 11  3 12
SOF  WCTL SAB  0 SAB  2 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  2 SAB  1 SAB  2 DYB  4 - - - . 5 - -  1 -3 18  9  9 13 11  5 11  3  5 11 11  3 12
SOF  WFRC SAB  0 SAB  2 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  2 SAB  1 SAB  2 DYB  4 - - - . 5 - -  1 -3 20 11 10 15 13  5 13  3  5 13 13  3 12
SOF  WFRC SAB  0 SAB  2 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 - - - . - - -  1 -3 20 11 10 15 13  5 13  3  5 13 13  3 13
SOF  ASTM SAB  0 SAB  2 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 - - - . - - -  1 -3 20 13 10 15 13  5 13  3  5 13 13  3 13
TRY  ASTM SAB  0 SAB  2 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 - - - . - - -  2 -3 22 15 10 15 13  5 13  3  5 13 13  3 15
TRY  ASTM SAB  0 SIP  2 SAB  1 SAB  1 SAB  2  WCTL SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 2 - - . - - -  2 -3 22 16 10 15 15  5 13  3  5 13 13  3 15
TRY  ASTM SAB  0 SIP  2 SAB  1 SAB  1 SAB  2  WFRC SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 2 - - . - - -  2 -3 22 16 11 15 15  5 13  3  5 13 13  3 15
TRY  ASTM SAB  0 SIP  2 SAB  1 SAB  1 SAB  2  ASTM SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 2 - - . - - -  2 -3 22 16 13 15 15  5 13  3  5 13 13  3 15
TRY  WCTL SAB  0 SIP  2 SAB  1 SAB  1 SAB  2  ASTM SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 2 - - . - - -  2 -3 23 18 13 15 15  8 13  4  5 13 13  3 15
