	 	 *Game of the Rope - Description of the internal state*
	 	 05/06/2016 17:11:54.558
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5              Trial                VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS   0  1  2  3  4  5  6  7  8  9  10  11  12
WTC  WCTL DYB 14 DYB 11 SAB 16 DYB 16 SAB 21  WCTL SAB 14 DYB 16 DYB 15 DYB 15 SAB 21 2 1 - . 4 - -  1  0   5  3  3  3  2  4  2  3  2  4  3  3  2
WTC  WCTL DYB 14 DYB 11 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 15 DYB 15 SAB 21 2 1 - . 4 - -  1  0   5  3  3  3  2  4  2  3  2  4  3  3  2
WTC  WCTL DYB 14 DYB 11 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 15 DYB 15 SAB 21 2 - - . 4 - -  1  0   7  3  4  3  2  4  2  3  2  4  4  3  2
WTC  WCTL DYB 13 DYB 11 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 15 DYB 15 SAB 21 2 - - . 4 - -  1  0   7  3  4  3  2  4  2  3  2  4  4  3  2
WTC  WCTL DYB 13 DYB 11 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 15 DYB 15 SAB 21 2 - - . - - -  1  0   8  3  4  3  2  4  2  3  2  4  4  4  2
WTC  WCTL SAB 13 DYB 11 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 15 DYB 15 SAB 21 2 - - . - - -  1  0   7  3  4  3  2  4  2  3  2  4  4  3  2
WTC  WCTL SAB 13 DYB 11 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 15 DYB 15 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  4  4  4  2
WTC  WCTL SAB 13 DYB 10 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 15 DYB 15 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  4  4  4  2
WTC  WCTL SAB 13 DYB 10 SAB 16 DYB 16 SAB 21  WCTL SAB 14 SAB 16 DYB 14 DYB 15 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  5  4  4  2
WTC  WCTL SAB 13 DYB 10 SAB 16 DYB 15 SAB 21  WCTL SAB 14 SAB 16 DYB 14 DYB 15 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  5  4  4  2
